manufacturer,model,description,transmission,engineCapacity,fuelType,elecEnergyConsumption,maxRange,CO2,fuelCost,elecCost,totalCost,euro,enginePower
VOLVO,XC90 MY19,"D5 POWERPULSE AWD Inscription Pro 22"" Alloy",8A-AWD,1969,Diesel,0,,162,1997,,1997,Euro 6d-TEMP,235
VOLVO,XC90 MY19,"D5 POWERPULSE AWD R-Design Pro 22"" Alloy",8A-AWD,1969,Diesel,0,,162,2150,,2150,Euro 6d-TEMP,235
VOLVO,XC90 MY19,"D5 POWERPULSE AWD R-Design Pro 22"" Alloy",8A-AWD,1969,Diesel,0,,162,1997,,1997,Euro 6d-TEMP,235
FORD,S-MAX Model Year Pre 2019¾,2.0 EcoBlue,M6-AWD,1995,Diesel,0,,163,1787,,1787,Euro 6d-TEMP,150
FORD,Galaxy Model Year Pre 2019¾,2.0 EcoBlue,M6-AWD,1995,Diesel,0,,163,1787,,1787,Euro 6d-TEMP,150
VOLVO,XC40 MY19,"T4 AWD R-Design 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD R-Design 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD R-Design 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD R-Design 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD R-Design Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD R-Design Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum Pro 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum Pro 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription Pro 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription Pro 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum 19"" Alloy",8A-AWD,1969,Petrol,0,,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum 20"" Alloy",8A-AWD,1969,Petrol,0,,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription Pro 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription Pro 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription Pro 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription Pro 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum Pro 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum Pro 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum Pro 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum Pro 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD R-Design 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD R-Design 19"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD R-Design 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD R-Design 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD R-Design Pro 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD R-Design Pro 20"" Alloy",8A-AWD,1969,Petrol,0,29,163,2009,,2009,Euro 6d-TEMP,190
ALFA ROMEO,Giulia MY2016,2.0 Super RWD,A8,1995,Petrol,0,,164,2136,,2136,Euro 6d-TEMP,
ALFA ROMEO,Giulietta MY 2019,1.4 Speciale Hatchback,M6,1368,Petrol,0,,164,1886,,1886,Euro 6d-TEMP,65
CHRYSLER JEEP,Jeep Renegade MY 2019,2.0 (140bhp) AWD,A9,1956,Diesel,0,,164,1889,,1889,Euro 6d-TEMP,
CHRYSLER JEEP,Jeep Renegade MY 2019,2.0 (140bhp) AWD (AXR22 E16AF),A9,1956,Diesel,0,,164,1889,,1889,Euro 6d-TEMP,
FORD,Kuga Model Year Pre 2019¾,1.5 EcoBoost 4.063 FDR,M6,1498,Petrol,0,,164,2086,,2086,Euro 6d-TEMP,150
FORD,Kuga Model Year Pre 2019¾,2.0 TDCi,MPS6,1997,Diesel,0,,164,1965,,1965,Euro 6d-TEMP,120
FORD,Kuga Model Year Pre 2019¾,2.0 TDCi,M6-AWD,1997,Diesel,0,,164,1865,,1865,Euro 6d-TEMP,150
FORD,Kuga Model Year Pre 2019¾,2.0 TDCi,M6-AWD,1997,Diesel,0,,164,1865,,1865,Euro 6d-TEMP,180
FORD,Kuga Model Year Post 2019¾,1.5 EcoBoost 4.063 FDR,M6,1498,Petrol,,,164,2086,,2086,Euro 6d-TEMP,150
HYUNDAI,Santa Fe,Premium SE 4WD,a8,2199,Diesel,0,,164,1889,,1889,Euro 6d-TEMP,200
LAND ROVER,"Evoque Five Door, 19MY",2.0 i4 Diesel 180PS AWD Auto LOW,A9-AWD,1999,Diesel,,,164,1915,,1915,Euro 6d-TEMP,180
LAND ROVER,"Evoque Five Door, 19MY",2.0 i4 Diesel 150PS AWD Auto LOW,A9-AWD,1999,Diesel,,,164,1916,,1916,Euro 6d-TEMP,150
VOLVO,XC40 MY19,"T5 AWD Inscription 18"" Alloy",8A-AWD,1969,Petrol,0,,164,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription 18"" Alloy",8A-AWD,1969,Petrol,0,,164,2086,,2086,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription Pro 18"" Alloy",8A-AWD,1969,Petrol,0,,164,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription Pro 18"" Alloy",8A-AWD,1969,Petrol,0,,164,2086,,2086,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD R-Design 18"" Alloy",8A-AWD,1969,Petrol,0,,164,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD R-Design 18"" Alloy",8A-AWD,1969,Petrol,0,,164,2086,,2086,Euro 6d-TEMP,247
VOLVO,"V60, MY20","T5 AWD Cross Country Plus 18"" Alloy",8A-AWD,1969,Petrol,0,,164,1992,,1992,Euro 6d-TEMP,250
VOLVO,"V60, MY20","T5 AWD Cross Country Plus 18"" Alloy",8A-AWD,1969,Petrol,0,,164,2216,,2216,Euro 6d-TEMP,250
VOLVO,"XC40, MY20","T5 AWD Inscription 18"" Alloy",8A-AWD,1969,Petrol,0,29,164,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription 18"" Alloy",8A-AWD,1969,Petrol,0,29,164,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription Pro 18"" Alloy",8A-AWD,1969,Petrol,0,29,164,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription Pro 18"" Alloy",8A-AWD,1969,Petrol,0,29,164,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD R-Design 18"" Alloy",8A-AWD,1969,Petrol,0,29,164,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD R-Design 18"" Alloy",8A-AWD,1969,Petrol,0,29,164,2086,,2086,Euro 6d-TEMP,247
FORD,Kuga Model Year Post 2019¾,2.0 TDCi,MPS6-AWD,1997,Diesel,,,165,1939,,1939,Euro 6d-TEMP,150
FORD,Kuga Model Year Post 2019¾,2.0 TDCi,MPS6-AWD,1997,Diesel,,,165,1939,,1939,Euro 6d-TEMP,180
FORD,S-MAX Model Year Pre 2019¾,2.0 EcoBlue,A8-AWD,1995,Diesel,0,,165,1914,,1914,Euro 6d-TEMP,190
FORD,S-MAX Model Year Post 2019¾,2.0 EcoBlue,A8-AWD,1995,Diesel,,,165,1914,,1914,Euro 6d-TEMP,190
FORD,Galaxy Model Year Pre 2019¾,2.0 EcoBlue,A8-AWD,1995,Diesel,0,,165,1914,,1914,Euro 6d-TEMP,190
FORD,Galaxy Model Year Post 2019¾,2.0 EcoBlue,A8-AWD,1995,Diesel,,,165,1914,,1914,Euro 6d-TEMP,190
FORD,Tourneo Custom Model Year Pre 2019¾,2.0 EcoBlue,M6,1995,Diesel,0,,165,1965,,1965,Euro 6d-TEMP,130
FORD,Tourneo Custom Model Year Pre 2019¾,2.0 EcoBlue,M6,1995,Diesel,0,,165,1965,,1965,Euro 6d-TEMP,170
JAGUAR,"XE Saloon, 19MY",2.0 i4 Petrol 200PS RWD Auto HIGH,A8,1997,Petrol,,,165,2180,,2180,Euro 6d-TEMP,200
JAGUAR,"XE Saloon, 19MY",2.0 i4 Petrol 250PS RWD Auto  HIGH,A8,1997,Petrol,,,165,2175,,2175,Euro 6d-TEMP,250
JAGUAR,"XF Saloon, 19MY",2.0 i4 Diesel 240PS AWD Auto HIGH,A8-AWD,1999,Diesel,,,165,1936,,1936,Euro 6d-TEMP,240
MITSUBISHI,Eclipse Cross 2019,Eclipse Cross 3,a8,1499,Petrol,0,,165,2136,,2136,Euro 6d-TEMP,163
SSANGYONG,Tivoli XLV MY19,ULTIMATE 1.6D,6AT,1597,Diesel,0,,165,1708,,1708,Euro 6c,115
VOLVO,XC40 MY19,"T4 AWD Momentum 21"" Alloy",8A-AWD,1969,Petrol,0,,165,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum 21"" Alloy",8A-AWD,1969,Petrol,0,,165,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum Pro 21"" Alloy",8A-AWD,1969,Petrol,0,,165,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Momentum Pro 21"" Alloy",8A-AWD,1969,Petrol,0,,165,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription 21"" Alloy",8A-AWD,1969,Petrol,0,,165,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription 21"" Alloy",8A-AWD,1969,Petrol,0,,165,2009,,2009,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription Pro 21"" Alloy",8A-AWD,1969,Petrol,0,,165,2162,,2162,Euro 6d-TEMP,190
VOLVO,XC40 MY19,"T4 AWD Inscription Pro 21"" Alloy",8A-AWD,1969,Petrol,0,,165,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription 21"" Alloy",8A-AWD,1969,Petrol,0,29,165,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription 21"" Alloy",8A-AWD,1969,Petrol,0,29,165,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription Pro 21"" Alloy",8A-AWD,1969,Petrol,0,29,165,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Inscription Pro 21"" Alloy",8A-AWD,1969,Petrol,0,29,165,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum 21"" Alloy",8A-AWD,1969,Petrol,0,29,165,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum 21"" Alloy",8A-AWD,1969,Petrol,0,29,165,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum Pro 21"" Alloy",8A-AWD,1969,Petrol,0,29,165,2162,,2162,Euro 6d-TEMP,190
VOLVO,"XC40, MY20","T4 AWD Momentum Pro 21"" Alloy",8A-AWD,1969,Petrol,0,29,165,2009,,2009,Euro 6d-TEMP,190
VOLVO,"XC60, MY20","T5 Inscription 19"" Alloy",8AT,1969,Petrol,0,29,165,2356,,2356,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Inscription 19"" Alloy",8AT,1969,Petrol,0,29,165,2098,,2098,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Momentum 18"" Alloy",8AT,1969,Petrol,0,29,165,2356,,2356,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Momentum 18"" Alloy",8AT,1969,Petrol,0,29,165,2098,,2098,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Momentum 19"" Alloy",8AT,1969,Petrol,0,29,165,2356,,2356,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Momentum 19"" Alloy",8AT,1969,Petrol,0,29,165,2098,,2098,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Momentum Pro 18"" Alloy",8AT,1969,Petrol,0,29,165,2356,,2356,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Momentum Pro 18"" Alloy",8AT,1969,Petrol,0,29,165,2098,,2098,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Momentum Pro 19"" Alloy",8AT,1969,Petrol,0,29,165,2356,,2356,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Momentum Pro 19"" Alloy",8AT,1969,Petrol,0,29,165,2098,,2098,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 R-Design 19"" Alloy",8AT,1969,Petrol,0,29,165,2356,,2356,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 R-Design 19"" Alloy",8AT,1969,Petrol,0,29,165,2098,,2098,Euro 6d-TEMP,250
CHRYSLER JEEP,Jeep Compass MY 2019,2.0 (170bhp) 4x4,A9,1956,Diesel,0,,166,2019,,2019,Euro 6d-TEMP,
CHRYSLER JEEP,Jeep Compass MY 2019,2.0 (170bhp) 4x4,A9,1956,Diesel,0,,166,1914,,1914,Euro 6d-TEMP,
FORD,Kuga Model Year Post 2019¾,2.0 TDCi,MPS6,1997,Diesel,,,166,1889,,1889,Euro 6d-TEMP,120
FORD,Kuga Model Year Post 2019¾,2.0 TDCi,M6-AWD,1997,Diesel,,,166,1889,,1889,Euro 6d-TEMP,180
JAGUAR,"XF Saloon, 19MY",3.0 V6 Diesel 300PS RWD Auto HIGH,A8,2993,Diesel,,,166,1824,,1824,Euro 6d-TEMP,300
JAGUAR,"XF Saloon, 19MY",2.0 i4 Petrol 250PS RWD Auto LOW,A8,1997,Petrol,,,166,2073,,2073,Euro 6d-TEMP,250
LAND ROVER,"Velar, 19MY ",2.0 i4 Diesel 240PS AWD Auto LOW,A8-AWD,1999,Diesel,,,166,1797,,1797,Euro 6d-TEMP,240
SEAT,Tarraco,XCELLENCE 2.0 TSI NR DSG-auto 4Drive 190PS,A7,2000,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,190
SEAT,Tarraco,XCELLENCE First Edition Plus 2.0 TSI NR DSG-auto 4Drive 190PS,A7,2000,Petrol,0,,166,2310,,2310,Euro 6d-TEMP,190
SEAT,Tarraco,XCELLENCE Lux 2.0 TSI NR DSG-auto 4Drive 190PS,A7,2000,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,190
SSANGYONG,Tivoli MY19,EX 1.6P 2WD,6MT,1597,Petrol,0,,166,1861,,1861,Euro 6c,128
SSANGYONG,Tivoli MY19,LE 1.6P MANUAL,6MT,1597,Petrol,,,166,1861,,1861,Euro 6-WLTP,128
SUBARU,Outback AWD WLTP,SE,CVT,2498,Petrol,0,,166,2149,,2149,Euro 6d-TEMP,175
SUBARU,Outback AWD WLTP,SE Premium,CVT,2498,Petrol,0,,166,2149,,2149,Euro 6d-TEMP,175
TOYOTA,Proace Verso,Compact 2.0l Automatic,A8,1997,Diesel,0,,166,2059,,2059,Euro 6b,177
TOYOTA,Proace Verso,Long 2.0l Automatic,a8,1997,Diesel,0,,166,1809,,1809,Euro 6b,177
TOYOTA,Proace Verso,Long 2.0l Automatic,A8,1997,Diesel,0,,166,2059,,2059,Euro 6b,177
VOLVO,XC40 MY19,"T5 AWD Inscription 19"" Alloy",8A-AWD,1969,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription 19"" Alloy",8A-AWD,1969,Petrol,0,,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription 20"" Alloy",8A-AWD,1969,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription 20"" Alloy",8A-AWD,1969,Petrol,0,,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription Pro 19"" Alloy",8A-AWD,1969,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription Pro 19"" Alloy",8A-AWD,1969,Petrol,0,,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD Inscription Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD R-Design 19"" Alloy",8A-AWD,1969,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD R-Design 19"" Alloy",8A-AWD,1969,Petrol,0,,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD R-Design 20"" Alloy",8A-AWD,1969,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD R-Design 20"" Alloy",8A-AWD,1969,Petrol,0,,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD R-Design Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,XC40 MY19,"T5 AWD R-Design Pro 20"" Alloy",8A-AWD,1969,Petrol,0,,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription 19"" Alloy",8A-AWD,1969,Petrol,0,29,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription 19"" Alloy",8A-AWD,1969,Petrol,0,29,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription 20"" Alloy",8A-AWD,1969,Petrol,0,29,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription 20"" Alloy",8A-AWD,1969,Petrol,0,29,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription Pro 19"" Alloy",8A-AWD,1969,Petrol,0,29,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription Pro 19"" Alloy",8A-AWD,1969,Petrol,0,29,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription Pro 20"" Alloy",8A-AWD,1969,Petrol,0,29,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD Inscription Pro 20"" Alloy",8A-AWD,1969,Petrol,0,29,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD R-Design 19"" Alloy",8A-AWD,1969,Petrol,0,29,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD R-Design 19"" Alloy",8A-AWD,1969,Petrol,0,29,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD R-Design 20"" Alloy",8A-AWD,1969,Petrol,0,29,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD R-Design 20"" Alloy",8A-AWD,1969,Petrol,0,29,166,2086,,2086,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD R-Design Pro 20"" Alloy",8A-AWD,1969,Petrol,0,22,166,2288,,2288,Euro 6d-TEMP,247
VOLVO,"XC40, MY20","T5 AWD R-Design Pro 20"" Alloy",8A-AWD,1969,Petrol,0,22,166,2086,,2086,Euro 6d-TEMP,247
CHRYSLER JEEP,Jeep Renegade MY 2019,2.0 (140bhp) AWD,A9,1956,Diesel,0,,167,1992,,1992,Euro 6d-TEMP,
CHRYSLER JEEP,Jeep Renegade MY 2019,2.0 (140bhp) AWD (AXR22 E16AF),A9,1956,Diesel,0,,167,1992,,1992,Euro 6d-TEMP,
FIAT,Qubo,1.4 Lounge,M6,1368,Petrol,0,,167,1986,,1986,Euro 6d-TEMP,77
FORD,Mondeo Model Year Pre 2019¾,1.5 EcoBoost,A6,1498,Petrol,0,,167,2062,,2062,Euro 6d-TEMP,165
FORD,Mondeo Model Year Post 2019¾,1.5 EcoBoost,A6,1498,Petrol,,,167,2062,,2062,Euro 6d-TEMP,165
KIA,Sportage MY20,'4' 1.6 T-GDi 174bhp DCT ISG AWD,DCT7,1591,Petrol,0,,167,2209,,2209,Euro 6d-TEMP,177
SUBARU,Levorg AWD From 2019MY,2.0i GT Lineartronic,CVT,1995,Petrol,0,,167,2175,,2175,Euro 6d-TEMP,149
VOLVO,"XC60, MY20","T5 Inscription 20"" Alloy",8AT,1969,Petrol,0,29,167,2356,,2356,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Inscription 20"" Alloy",8AT,1969,Petrol,0,29,167,2098,,2098,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Inscription Pro 20"" Alloy",8AT,1969,Petrol,0,29,167,2356,,2356,Euro 6d-TEMP,250
VOLVO,"XC60, MY20","T5 Inscription Pro 20"" Alloy",8AT,1969,Petrol,0,29,167,2098,,2098,Euro 6d-TEMP,250
FORD,Tourneo Custom Model Year Pre 2019¾,2.0 EcoBlue,M6,1995,Diesel,0,,168,1914,,1914,Euro 6d-TEMP,105
JAGUAR,"XE Saloon, 19MY",2.0 i4 Petrol 300PS AWD Auto LOW,A8-AWD,1997,Petrol,,,168,2138,,2138,Euro 6d-TEMP,300
KIA,Sportage,‘GT-Line’ 1.6 T-GDi 174bhp 6-speed manual ISG 2WD,M6,1591,Petrol,0,,168,2032,,2032,Euro 6d-TEMP,177
KIA,Sportage,‘GT-Line’ 1.6 T-GDi 174bhp 7-speed auto DCT ISG AWD,DCT7,1591,Petrol,0,,168,2182,,2182,Euro 6d-TEMP,177
KIA,Sportage,‘GT-Line S’ 1.6 T-GDi 174bhp 7-speed auto DCT AWD,DCT7,1591,Petrol,0,,168,2209,,2209,Euro 6d-TEMP,177
KIA,Sportage MY20,'4' 1.6 T-GDi 174bhp ISG 2WD,M6,1591,Petrol,0,,168,2032,,2032,Euro 6d-TEMP,177
KIA,Sportage MY20,'GT-Line' 1.6 T-GDi 174bhp ISG 2WD,M6,1591,Petrol,0,,168,2032,,2032,Euro 6d-TEMP,177
KIA,Sportage MY20,'GT-Line' 1.6 T-GDi 174bhp DCT ISG AWD,DCT7,1591,Petrol,0,,168,2182,,2182,Euro 6d-TEMP,177
KIA,Sportage MY20,'GT-Line S' 1.6 T-GDi 174bhp DCT AWD,DCT7,1591,Petrol,0,,168,2209,,2209,Euro 6d-TEMP,177
LAND ROVER,"Discovery Sport, 19MY",2.0 i4 Diesel 180PS AWD Manual 5-seat LOW,M6-AWD,1999,Diesel,,,168,1993,,1993,Euro 6d-TEMP,180
LAND ROVER,"Evoque Five Door, 19MY",2.0 i4 Diesel 180PS AWD Auto HIGH,A9-AWD,1999,Diesel,,,168,2043,,2043,Euro 6d-TEMP,180
